,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,scope,types,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,business_status,rating,user_ratings_total,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,permanently_closed
10,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,El Escondite de Villanueva,"[{'height': 1265, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108092814411675723884"">El Escondite de Villanueva</a>'], 'photo_reference': 'AXCi2Q6_x-YYFNlYh6BxFl_y6UdMT3vwdl5S3-3nfSRHfgN1rhtu9uz2H_7YQuOBRNhxF1AJL5feJI19M4hmd8Jx6zIFmGecvfb3ozXZBeojESO85-rtxcDfiR5of8qRjpVA4I_4aDmryXb7lzBt-TVAoOIVNZ9VcW0o0FJAxENgvO8parXR', 'width': 2048}]",ChIJmzxvx5koQg0RRLZ2YkHb1g4,ChIJmzxvx5koQg0RRLZ2YkHb1g4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']","Calle de Villanueva, 26, Madrid",40.42236579999999,-3.6859795,40.42375343029149,-3.684625319708498,40.42105546970849,-3.687323280291502,OPERATIONAL,4.1,2351.0,True,"C8C7+WJ Madrid, Spain",8CGRC8C7+WJ,2.0,
11,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museo de Cera,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102849793455942917242"">Alberto</a>'], 'photo_reference': 'AXCi2Q4MOc-t4XR3wmbTkW4xar5Q79FihuxUHoohRgOJYpGUZ-AGc8hI9ImdYSOwkITorhdA7wz-_SYsm0YF50NOo2HpX_JR1-sA_NpCjweufzd6rEQ5frlxcAD8DSYdoRIMsgHKxzgmH9LByRFWnH-PMJm8k5pSjy-e_kTd9Gc3Fww70Gb-', 'width': 4032}]",ChIJp1KDQZAoQg0RR7bOeI48BrY,ChIJp1KDQZAoQg0RR7bOeI48BrY,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']","Plaza de Colón, 1, Madrid",40.42507459999999,-3.691512899999999,40.4264708802915,-3.689935419708497,40.4237729197085,-3.692633380291502,OPERATIONAL,4.1,9262.0,True,"C8G5+29 Madrid, Spain",8CGRC8G5+29,,
12,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Biblioteca Nacional de España,"[{'height': 3872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104759608958533647245"">Adrián Ponferrada</a>'], 'photo_reference': 'AXCi2Q7oYSY1n1mtg5H7c7jWvRtUiZ9K2zzhdLgu_sHEE5rr9E_7hB-1DfW1SHKlo7tPx_erMGiAnB1ph1S4sXXP_TrCpcOsMiUCAkROoBplmSzgeHY8EccPjPLFmKK3jT56GxuQI0IoJmOs4ADR59IFn1YsaW766ut3n0_LMMBa6BBCG-uF', 'width': 3096}]",ChIJJ5YDfpAoQg0R91MKik12tdU,ChIJJ5YDfpAoQg0R91MKik12tdU,GOOGLE,"['tourist_attraction', 'library', 'point_of_interest', 'establishment']","Paseo de Recoletos, 20-22, Madrid",40.4237879,-3.690245199999999,40.4251510302915,-3.688952369708498,40.4224530697085,-3.691650330291502,OPERATIONAL,4.5,1509.0,True,"C8F5+GW Madrid, Spain",8CGRC8F5+GW,,
13,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pasteleria El Gato Persa,"[{'height': 3441, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106875738869029543530"">Pastelería El Gato Persa</a>'], 'photo_reference': 'AXCi2Q6z69dtgMHjUW-0wNTRXpAtdkQnWcala83jTdPxgMXqfaLKE2OpnjVQ9Dkg2tZh9K3JaL9Bhp5OgOKJZTKzKqhs07B6C09WGObN5iCJbsdvqgJLBZvjktpzRa81MIwocMFdEdErB3UKW_CG0rF5tp-QDrP2Iv9-QsOEYDv3rmB5OrBg', 'width': 5025}]",ChIJYTOOqpooQg0RBQ5ZEVWe8yM,ChIJYTOOqpooQg0RBQ5ZEVWe8yM,GOOGLE,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']","Calle de Bárbara de Braganza, 10, Madrid",40.423378,-3.692666,40.4247640802915,-3.691262069708498,40.4220661197085,-3.693960030291502,OPERATIONAL,3.8,659.0,False,"C8F4+9W Madrid, Spain",8CGRC8F4+9W,2.0,
14,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Café Gijón,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111376004167834312752"">Rachel</a>'], 'photo_reference': 'AXCi2Q7v2xngQYLjPqSWOuN0Xd__ssFBhwxplD5lYs_SbN8EZBVSyzl-wXtdZBXW4FnU8zfeXzWldtJ3PggSnQFhz4naT6RLA6qI0CEkcIFfYACkXQUZEX4BcBp04TSjm0Cacm-aVFEkm6duMshQDL-p-Bhp0wgjNYLQ9EFG_vctPjTFu1aX', 'width': 4000}]",ChIJod_ftpooQg0RWaS-Nlj7gBs,ChIJod_ftpooQg0RWaS-Nlj7gBs,GOOGLE,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']","Paseo de Recoletos, 21, Madrid",40.422304,-3.692301,40.4235727802915,-3.690968719708497,40.4208748197085,-3.693666680291502,OPERATIONAL,3.5,6695.0,True,"C8C5+W3 Madrid, Spain",8CGRC8C5+W3,2.0,
15,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante La Giralda - Tu Rincón de Andalucía en Madrid -,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111699120058084729579"">Javier Valdés Valdés</a>'], 'photo_reference': 'AXCi2Q6JKbA2EWjlJOOSF8ArlIYO6JXr8XnxAMuZRt0FWRv5Z0hS99CKZDT2VCU5fvc3vsnhVCESA6NTM-bpOgwNwtHHn9InUDz1wsuF60kxoavKpVfVmd7wfFJspwfEb8Ired0EEkEw3DW7M1Pms-j1H2D5SzUt7RJvbIJV3vupIkhfQMvd', 'width': 3840}]",ChIJTz8O5JkoQg0R60u5D3X11EM,ChIJTz8O5JkoQg0R60u5D3X11EM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']","Calle de Claudio Coello, 24, Madrid",40.42326529999999,-3.686597799999999,40.42463548029149,-3.685383719708498,40.42193751970849,-3.688081680291502,OPERATIONAL,4.3,1464.0,False,"C8F7+89 Madrid, Spain",8CGRC8F7+89,2.0,
16,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,New York Burger,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103834230485673037489"">New York Burger</a>'], 'photo_reference': 'AXCi2Q7mIvDKu0k3Y24jAfPS6WQnAGpL1P8G5jpGkKV3V8xX_-pATzQh7I1UwAHTMl9UhnrRo0AccNPJ82r-Enav6l2wwunKsM3HhJBFD5aKVE_Msi33genHhlz81wCRwsowuUwF0Ajx1g0z8KdNoyM8qUDkAd3MlVa-V2HNv85SYcr5SspU', 'width': 1500}]",ChIJ2fFEjZooQg0RbySrRH-t_nk,ChIJ2fFEjZooQg0RbySrRH-t_nk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']","Calle de Recoletos, 4, Madrid",40.422131,-3.6908463,40.4234758302915,-3.689437969708498,40.4207778697085,-3.692135930291502,OPERATIONAL,4.5,7370.0,False,"C8C5+VM Madrid, Spain",8CGRC8C5+VM,2.0,
17,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Only YOU Boutique Hotel,"[{'height': 3699, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112828113122830108830"">Only YOU Boutique Hotel Madrid</a>'], 'photo_reference': 'AXCi2Q5qjEkLbmog2KL_7l6kOV7_Mdl_VL-OAt18xY6SUl6AcXNgK8q2fsFBAUzVdFmuJQn7ThCeugcNYNKf0FgaIx773254I1XdGfmWMVgzV7-4Cj2VuavM-upxXEsxpVQKpUU6YoaAzGW0EQ8YiM_xDtXRvoS6wJTu42-QcMZrKdVArEGR', 'width': 5548}]",ChIJ3_0ZmYUoQg0REPut3yCZGR8,ChIJ3_0ZmYUoQg0REPut3yCZGR8,GOOGLE,"['lodging', 'point_of_interest', 'establishment']","Calle del Barquillo, 21, Madrid",40.42225579999999,-3.6957491,40.4235902802915,-3.694342319708498,40.4208923197085,-3.697040280291502,OPERATIONAL,4.6,2424.0,,"C8C3+WP Madrid, Spain",8CGRC8C3+WP,,
18,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Alfredo's Barbacoa,"[{'height': 1864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111699755198954175620"">Alfredo&#39;s Barbacoa</a>'], 'photo_reference': 'AXCi2Q7mTnU4q0NZfAzi1l8pTNc3S0UtJk4iz97LfTQLUPbh52sGSHWM5dVRvHHhabn4MaKFUS6fW6IuHLliQVn5bFvSkDFzwPQLnW6FU5O73pp8brR43vwy-jXqmTuu6sMblnQIOOXZODlmiJZS5fUIWUXXk5UJAKKocf7klO9BKLzgMsyl', 'width': 4096}]",ChIJx5fUpZkoQg0R5NSkn7RBq4A,ChIJx5fUpZkoQg0R5NSkn7RBq4A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']","Calle de Lagasca, 5, Madrid",40.4213657,-3.685896,40.4227330802915,-3.684497069708497,40.4200351197085,-3.687195030291502,OPERATIONAL,4.1,3981.0,False,"C8C7+GJ Madrid, Spain",8CGRC8C7+GJ,1.0,
19,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Centro,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110831516290657520585"">Gilis Patrick L.</a>'], 'photo_reference': 'AXCi2Q5N-pi9D2bUTZddANSFAUGTPvZveX9DCmTXFCA0j2CFm-2th1ko7i5Cdf_vPz6gCDZ5qkKRzCkQCNWxtLIHF26gKbgllri2PkwvH38nnx7rOTlNq4DUED8qJ68feZ9eoZG8Of8mcZoYEGsv031ofoYfxAesXzyy67U6BMZvnTh4Cgbe', 'width': 4000}]",ChIJFWLQn34oQg0RwdDjI_8J4dU,ChIJFWLQn34oQg0RwdDjI_8J4dU,GOOGLE,"['sublocality_level_1', 'sublocality', 'political']",Centro,40.4167234,-3.7033851,40.43061606023851,-3.690288963431012,40.40504105097957,-3.72287807086027,,,,,,,,
20,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Palacio de Cibeles,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106317444584015141903"">Cecylya Alonso</a>'], 'photo_reference': 'AXCi2Q7hzcSuymdkXIQyzGll0hSQmoO3ei_OrvTacUJ_z_rr2Ga7lmIc9-ixlJkYnO-B9SGcJKW1MtXdMyqXpPA_t2-z52BdZBehQ0mFXjK8A4PiKrZfI_RpGT-jN-Pq5W4FCy5H2NjA8hi3J7OEFcUZCbOIAA8mfZsCFfoV42goKGCqaLbS', 'width': 4000}]",ChIJ5bJ2s4QoQg0RXpYtjKH6Rj8,ChIJ5bJ2s4QoQg0RXpYtjKH6Rj8,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']","Plaza Cibeles, 1, Sexta Planta, Madrid",40.4189339,-3.6921521,40.42037193029149,-3.691046919708497,40.4176739697085,-3.693744880291502,OPERATIONAL,4.1,7318.0,False,"C895+H4 Madrid, Spain",8CGRC895+H4,3.0,
21,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Green House Madrid | Cena con Espectáculo en Madrid,"[{'height': 667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101765897284098735663"">Restaurante Green House</a>'], 'photo_reference': 'AXCi2Q4suEViCcsx1Q-jESlSnkWjMb4TSaVWWMHsyUZaO6RMVR_h3560sBUWXHBsyOc2imC9CxtPn_2ycBs19ttw5UbgQZ9rVuFzL9NzPzmrJHT0H8A-mF9NmUZ0rEtrGKVPt-bORvli-M8KbodT4eRHda_aXLkeV6s2UCXIa12nP2pPP8P4', 'width': 1000}]",ChIJ01K8OpAoQg0RZbkTsA926Nw,ChIJ01K8OpAoQg0RZbkTsA926Nw,GOOGLE,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","Centro Colón, Calle del Marqués de la Ensenada, 16, Madrid",40.42509629999999,-3.691769,40.42661023029149,-3.690242219708498,40.4239122697085,-3.692940180291503,CLOSED_TEMPORARILY,4.0,695.0,,"C8G5+27 Madrid, Spain",8CGRC8G5+27,,True
22,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Embassy of France,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103644858766260406648"">Un opinante delirante</a>'], 'photo_reference': 'AXCi2Q4n3eaTpNd9xdBfoVVEdlRLzUANBJ37vABWhpgCQHFVBQYmxLrDOHMLT2YIKJ6_S71ZhvKjkXoYlyKtpDsVvbmXqZDxJkYof9rLayrSkwaVZB1Wsncxp-HyA0aV5geDOeQXVu4roKoxU2htYTFa47bfKpudMiVq_EpBRC9nuRcwjaYn', 'width': 4096}]",ChIJP683qZsoQg0RrOG-F8lOl94,ChIJP683qZsoQg0RrOG-F8lOl94,GOOGLE,"['embassy', 'point_of_interest', 'establishment']","Calle de Salustiano Olózaga, 9, Madrid",40.4207291,-3.6898476,40.4219537302915,-3.688583469708498,40.4192557697085,-3.691281430291502,OPERATIONAL,2.7,159.0,True,"C8C6+73 Madrid, Spain",8CGRC8C6+73,,
23,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante La Gamella,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104777961681048323001"">Restaurante La Gamella</a>'], 'photo_reference': 'AXCi2Q5oq9-yQlkBWZOZwgcY7X1OfFXx7l4Dw6Fs_55q5Yf-qnGaXy85UQtU5eeSKyT2B5qojJDk6NCG_Neo1RNBinmbNuBa-xpEYZ6Y7woBZ5y351_0uDdVJFTx6JaCbWoOWw1jn3xDiFdtjf3m1JWUhyRkcyGe9Vle8IOuOOCzVCspwrTN', 'width': 1920}]",ChIJj1Y585soQg0R0JBZO26ObtU,ChIJj1Y585soQg0R0JBZO26ObtU,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']","Calle de Alfonso XII, 4, Bjo, Madrid",40.418948,-3.6891385,40.4202372302915,-3.687648519708499,40.4175392697085,-3.690346480291503,OPERATIONAL,4.4,664.0,False,"C896+H8 Madrid, Spain",8CGRC896+H8,3.0,
