,business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,price_level,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed
10,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bar Restaurante Duratón,"[{'height': 2556, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104076654812801667997"">Matthieu Couty</a>'], 'photo_reference': 'AelY_CvgUGgg-jUH6h_PAkxvhghlsjosHJ6g1wMKb-ODAkdDaS0p4rS8tLGEdALaECA9Y1XGIbUqzs81b1THdrEJ6MdEpRY7-i6b-Q7NAyap_fsefhjKN_paiJpVCfcnZx1X7h6ZdRIMM_E-Plzpy_gDwHJatJR4igtR2nJ6QcxAm0Mr7QCf', 'width': 3408}]",ChIJtyN-U8MnQg0RrTjWcEtj1oo,,4.4,ChIJtyN-U8MnQg0RrTjWcEtj1oo,GOOGLE,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",95.0,"Calle San Epifanio, Madrid",40.4020652,-3.718443499999999,40.40346623029149,-3.717136919708498,40.40076826970849,-3.719834880291502,False,"C72J+RJ Madrid, Spain",8CGRC72J+RJ,
11,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,ZEUS BAR EL LEON DEL CALDERON,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103803093628288582182"">Jason Allen</a>'], 'photo_reference': 'AelY_CtjXXUq5fjPBCPmeKOzA2Xa364Q3IBhny4iHFn7qp7udQrDn5BXlqX-1blu5aL9pNyl2TuRedM11Q9bs1QR0m3vm45DXQ7B73wx5Xd1S8QOjvX39xSKjkQVNJoNcJ_wokcOe3SFMBK7nb54dZFtikoQrl9ODLUW-Bhc-HnEu-MdmwWC', 'width': 2448}]",ChIJO91S5jcnQg0R2GBhNE9_X-I,,4.7,ChIJO91S5jcnQg0R2GBhNE9_X-I,GOOGLE,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",3.0,"Calle de Alejandro Dumas, Madrid",40.4020077,-3.717826299999999,40.4034466802915,-3.716506319708497,40.4007487197085,-3.719204280291502,True,"C72J+RV Madrid, Spain",8CGRC72J+RV,
12,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Asador Grill 77 - Premios Meat Attraction,"[{'height': 2086, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106186385868324035268"">Asador Grill 77 - Premios Meat Attraction</a>'], 'photo_reference': 'AelY_CtYVr1jlOZjs0MX44WZPtAgV0wMq5qfRaKR3w3J93grnTU0n0S9lToxljFtghsyhH8TUsuJJMfbfoK4aPAZXrl7qaQ11Idt0HvnLgOotTM8FhJLsUwHdf4RQq4_UDZV5U2H_Y9JLqg7EGDFYL2B4u2aOxYyeNhvuuMNEAZQW40FpCWI', 'width': 3648}]",ChIJbcXlNDEnQg0ROKE0As6OT-A,2.0,4.7,ChIJbcXlNDEnQg0ROKE0As6OT-A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",520.0,"Paseo de los Melancólicos, 32, Madrid",40.40130099999999,-3.7179586,40.40276043029149,-3.716558369708498,40.40006246970849,-3.719256330291502,False,"C72J+GR Madrid, Spain",8CGRC72J+GR,
13,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante El Sueño de Carmen,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109542156585961027815"">Enrique Cañadas Rivera</a>'], 'photo_reference': 'AelY_CvQ53wlLurnMhtD1FKtePGinUhTuKMhI0H4NRJ8jBN31qf7OXxlYTXLEc56pGHpj8XhqpkOj2YuHDnRlrLjJEvxORiAMPnxM-e_A2wPseBmiY7E4206A-ljGM61f4MLNvu8fEhN9r5b-SOrHH_ZxtgVhCjtZibkv43mAl9xh552JzI', 'width': 3000}]",ChIJa-i_LEAnQg0RVrXzKxsffxQ,2.0,4.8,ChIJa-i_LEAnQg0RVrXzKxsffxQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1501.0,"Calle San Epifanio, 7, Madrid",40.4013171,-3.7187451,40.40286843029151,-3.717295669708497,40.40017046970851,-3.719993630291502,False,"C72J+GG Madrid, Spain",8CGRC72J+GG,
14,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,HD*rest.ctc,,ChIJjxymmCQnQg0Rwy2sprZv49g,,,ChIJjxymmCQnQg0Rwy2sprZv49g,GOOGLE,"['restaurant', 'night_club', 'food', 'bar', 'point_of_interest', 'establishment']",,"Paseo Imperial, 40, Madrid",40.4022096,-3.715519699999999,40.40358948029149,-3.714019119708497,40.4008915197085,-3.716717080291502,,"C72M+VQ Madrid, Spain",8CGRC72M+VQ,
15,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Arrocería Imperial,"[{'height': 1724, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115747294288935046786"">Arrocería Imperial</a>'], 'photo_reference': 'AelY_CtZqAtIwWBz-sQAwjsU6-3wHV4j6FrmIaruX5GgRnDWfyO02O4L9OBzj-E-_fgaLPN_iNG-zYrXs8K22rUGvXI3QAX8GI1Lx0kp-Bs1khMJMXON3veJEYzeCua3u2nF21cXrerQd87z9X6Mmn8CTikBdd-YzuOJUXARypu-y5VyH6dl', 'width': 2898}]",ChIJ0ZBu49onQg0ReDVcIgsRzHQ,2.0,4.4,ChIJ0ZBu49onQg0ReDVcIgsRzHQ,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1405.0,"Paseo de Juan Antonio Vallejo-Nájera Botas, 54, Madrid",40.40428099999999,-3.715202,40.40555713029151,-3.713923969708498,40.40285916970851,-3.716621930291502,False,"C73M+PW Madrid, Spain",8CGRC73M+PW,
16,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Cantespino,"[{'height': 3175, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107641843538739773394"">Cristina Blanco Delgado</a>'], 'photo_reference': 'AelY_Cu6Cdd7IcmTbKvHMnJtt_TicHkzoYLe1Zx3AZ5JvAT_7zVF2UGLXXZ3ZnPhvD0mUmMw23TCvuo1MC_j6ufz7a8-dMpny8Tp7QKaMoFjA3Zxbq-TMUT6tFPa5KRyQd79ms2U4AmBpqBvUSYKt69oIhpBpWONAmdEtpismK1p048ZlBZF', 'width': 3024}]",ChIJw1mcU8UnQg0Rj0Mzf8Kkku0,1.0,3.9,ChIJw1mcU8UnQg0Rj0Mzf8Kkku0,GOOGLE,"['restaurant', 'bakery', 'liquor_store', 'bar', 'store', 'food', 'point_of_interest', 'establishment']",313.0,"Calle de Toledo, 171, Madrid",40.4023359,-3.7132177,40.4037575302915,-3.712009619708498,40.4010595697085,-3.714707580291502,False,"C72P+WP Madrid, Spain",8CGRC72P+WP,
17,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rodilla,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107377338913559474635"">Rodilla</a>'], 'photo_reference': 'AelY_Cuj3iiXtuXJf3qAG-oLwrfnqwVDHiP6WSJjC0GQ0FIsk3465qPGtzK3r8hygLfd5rWksABBoXMhTMnMoef026Z4xL2gxRihPfMkT_3UVoPvZ1-Q9eyVN1WqDfSLN-c_qdRWC6yJ3AAE0dH0yIPVaaLyUzeaWZtfcgcPTFuT5Gc_HnKG', 'width': 1080}]",ChIJ8TNDwNonQg0RPe6rqFP65RM,1.0,3.9,ChIJ8TNDwNonQg0RPe6rqFP65RM,GOOGLE,"['restaurant', 'meal_delivery', 'meal_takeaway', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']",538.0,"Paseo de Juan Antonio Vallejo-Nájera Botas, 51, Madrid",40.403562,-3.714350999999999,40.40494453029149,-3.712982019708497,40.4022465697085,-3.715679980291502,False,"C73P+C7 Madrid, Spain",8CGRC73P+C7,
18,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,City Garden,"[{'height': 1614, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103815797318030765049"">Chema RnR</a>'], 'photo_reference': 'AelY_Cs08YE9_7imTuVerBgusee2VERkxgExob_7TIX6YV9W_dl9qN16beeO3QDPvmx0VQ5LiEiSOW7m3bkoAqh5g0SW_KGkUiVzxIeeLO3wfwa_U5_zgI913Rk7F9cjkvmMinmO1VovasWTyfID9mQN7gg_IyQtoptDznBk8EyvMiESh7YA', 'width': 2048}]",ChIJEQWYsdonQg0RoG_UTtSXwYU,1.0,4.2,ChIJEQWYsdonQg0RoG_UTtSXwYU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",480.0,"Calle de Toledo, 170, Madrid",40.4026213,-3.7138749,40.40394373029149,-3.712419369708497,40.4012457697085,-3.715117330291502,False,"C73P+2F Madrid, Spain",8CGRC73P+2F,
19,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante O’Ribeiriño,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111758658260939493347"">Miguel</a>'], 'photo_reference': 'AelY_Cuao1eL7Q46sDtQ8s49Mpc6Vj0LK570V82T-EyQoLSdt4vobM2ZzGakoIIAjKCs80D58nyPWj_kHG1e_V4sT0PF7K3XIaRr4aP1QtoGPW3wLLV16NUJMZmPKpSEqmFGWC3GAhX1TeALEdDx4v2PC3keWbUv3OKQ0cy5FOdR0Y74Rfy1', 'width': 4000}]",ChIJyWPYLMUnQg0R4zLJ5jkbXzw,2.0,3.7,ChIJyWPYLMUnQg0R4zLJ5jkbXzw,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",801.0,"Paseo Imperial, 91, Madrid",40.4023465,-3.714762800000001,40.40361008029149,-3.713621069708497,40.40091211970849,-3.716319030291502,False,"C72P+W3 Madrid, Spain",8CGRC72P+W3,
20,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Dakota Custom MadBar,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101285420478372109032"">Dakota Custom Bar</a>'], 'photo_reference': 'AelY_CvE3nvHl7hqusuVCWTx8kgX8raIElnLcvFHaBM87bS6ycQ51Ua-rpacVU0zupWPleL-MFQtTuBV3MIJjWW1W1N89JCHiBoiyeiX2Jr6PfJlfkoeDDtsLLnBhGJdoHLNwL0SSbQAw7uqeHYvcBojqjQb7wOpp8016viej3RWJDZw3JuG', 'width': 640}]",ChIJZXJS0tonQg0RuAZyCP3Imik,1.0,4.3,ChIJZXJS0tonQg0RuAZyCP3Imik,GOOGLE,"['bar', 'parking', 'restaurant', 'food', 'point_of_interest', 'establishment']",960.0,"Paseo Imperial, 89, Madrid",40.4025078,-3.715034999999999,40.4037553302915,-3.713760819708498,40.4010573697085,-3.716458780291502,False,"C73M+2X Madrid, Spain",8CGRC73M+2X,
21,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,HD*rest.ctc,,ChIJjxymmCQnQg0Rwy2sprZv49g,,,ChIJjxymmCQnQg0Rwy2sprZv49g,GOOGLE,"['restaurant', 'night_club', 'bar', 'food', 'point_of_interest', 'establishment']",,"Paseo Imperial, 40, Madrid",40.4022096,-3.715519699999999,40.40358948029149,-3.714019119708497,40.4008915197085,-3.716717080291502,,"C72M+VQ Madrid, Spain",8CGRC72M+VQ,
22,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Lola Puñales,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111758658260939493347"">Miguel</a>'], 'photo_reference': 'AelY_CtvZ3B-cYO1Px5eJdmh2YZyTmivtWv7_pWpGrAicFC0rZ1SUXIxD7lxYVuGiEOzvWBfG5M4DaiG0AHAYpj8JaHy8zUSJ_9hHYEugvSQEnuoJs6HhKGvLU-oruToy2Ea5DxpreYzVPvzELkxAvtXlZVb0s54c2Nuu2ISOdWPApl6Eqmk', 'width': 4000}]",ChIJg0kk2qonQg0RD04idYrDLZo,2.0,4.1,ChIJg0kk2qonQg0RD04idYrDLZo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",526.0,"Paseo Imperial, 89, Madrid",40.40238719999999,-3.7149444,40.4037010302915,-3.713737369708498,40.4010030697085,-3.716435330291503,False,"C72P+X2 Madrid, Spain",8CGRC72P+X2,
23,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,"Restaurante Los Majes. Centro Americano: Nicaragua, Honduras, El Salvador, Guatemala, Costa Rica, Panamá","[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107263936110967309904"">Restaurante Los Majes. Centro Americano: Nicaragua, Honduras, El Salvador, Guatemala, Costa Rica, Panamá</a>'], 'photo_reference': 'AelY_CtchH97Oww-1yDXAXFd3evAT9bDeY_y6CB9WOvRm85oOdWQGqRtZ_SrC4F5oZNf_txsWBf_Xb5yXGcYBI3d8dYpWysrE5kOZG5UTA9eGfVYLopOlnIZyS6Qo4mjUu5ew_iqvNCqQSuQoq1npglmbJH26IBzjUEqmMLwFo_ams8TtA2V', 'width': 3024}]",ChIJXWlY718nQg0RamoFaAMzJjo,,4.5,ChIJXWlY718nQg0RamoFaAMzJjo,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1130.0,"Paseo Imperial, 50, Madrid",40.4016326,-3.715170199999999,40.4029990302915,-3.713736919708498,40.4003010697085,-3.716434880291502,False,"C72M+MW Madrid, Spain",8CGRC72M+MW,
