,business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,price_level,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed
10,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117737920041255544778"">JAC</a>'], 'photo_reference': 'AelY_Csbxuk6hvsKqLiK0f2XrXdeEGSPfo4siF2iqIP57TbgzylLBSs-UGup7x_d1vZrZH_maEUuL9b2su0rB7qP08CWCmdHEDhRWXTVQw3ISaR5TQapBP8Yq0JPrW0-lYeaoix0alftnnHdovWImvmb9GqzQh-ggTJihMtGA6lTWMAMJrIw', 'width': 4624}]",ChIJdWDoKLknQg0R8Dpc7XPP01I,,3.9,ChIJdWDoKLknQg0R8Dpc7XPP01I,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,"Calle de Alejandro Sánchez, 100A, Madrid",40.3892738,-3.7176076,40.3906490802915,-3.716246269708498,40.3879511197085,-3.718944230291502,False,"97QJ+PX Madrid, Spain",8CGR97QJ+PX,
11,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bar Comida China Feliz,"[{'height': 9280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105137498547040995850"">Joma Luciano</a>'], 'photo_reference': 'AelY_CtTcPRbWGytMZun3ZHxsx3KRnz40fww-tDF5zbxyRzo0w1yu8VTwhhSDGZft8U4hVS7xwHJTKEV82bMRAD19fHUKU0lneq-Lx55SaO0w0oFkKF1qAV7D61YwmNvL1mGA47q1iveMYJetvql-Pwl8hN-j4n6vWZaB-cN7vZFjsx1BCCo', 'width': 6944}]",ChIJIb4gpr8nQg0RYG0u-uTpoGs,,3.5,ChIJIb4gpr8nQg0RYG0u-uTpoGs,GOOGLE,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",122.0,"Calle Sallaberry, 101, Madrid",40.3901285,-3.720733500000001,40.39145413029151,-3.719484019708498,40.38875616970851,-3.722181980291503,False,"97RH+3P Madrid, Spain",8CGR97RH+3P,
12,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Un Trocito de Mi País,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116765266945744725064"">Silvio Enrique González Cabrera</a>'], 'photo_reference': 'AelY_CuaZBdvnG57yIze_nw3tWgQo0f0zJMMPiFe2rdiwfxIdgyRkXUk4mgbhofymuCza5NXeoMPA0Cpwbf5J2aX6w2Rg6WW65bYV4S0JyhJltQFVRl96UZ62a1UVesxdpI9AgcBgfGpvQdm7iS-Nd9V91dnp4uJQ5ACr82ahB96m_FvkTGn', 'width': 4080}]",ChIJd-r46r4nQg0RbdS0Bxt7kYQ,1.0,4.5,ChIJd-r46r4nQg0RbdS0Bxt7kYQ,GOOGLE,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",743.0,"Travesía De Opañel, 1, Madrid",40.38832419999999,-3.719535299999999,40.38968008029149,-3.718227119708497,40.3869821197085,-3.720925080291501,False,"97QJ+85 Madrid, Spain",8CGR97QJ+85,
13,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,GEORGIE’S BAR & GRILL,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107023986983535640652"">GEORGIE’S BAR &amp; GRILL</a>'], 'photo_reference': 'AelY_CvMdNRaaSD8Izc7YSKSA0WzTyH8ENgTB3g6YI4zFOyXbS7ChtepVzW1S3rs9_nEcnu7olZPhGjnKJPsZ14TGG4wX0HBZQab9frKWdm4NZPuSy-DpjX6i4-5hMliy59S9r1WbbWR6VkLpZ9elJyKVN2gI-PRMwMuGm2crdT8qxfVuy62', 'width': 4032}]",ChIJWYjfGAAnQg0RypnaPpkROt4,,4.5,ChIJWYjfGAAnQg0RypnaPpkROt4,GOOGLE,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",46.0,"Calle de Antonio de Leyva, 53, Madrid",40.3904136,-3.715666599999999,40.3918147802915,-3.714364969708498,40.38911681970851,-3.717062930291502,True,"97RM+5P Madrid, Spain",8CGR97RM+5P,
14,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Taberna de Matilde,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115469765052894461743"">Armando González</a>'], 'photo_reference': 'AelY_Cv_lagyadO1XWCrtNs3NeNw261hwBwP6ABBol75mCepbgMWfuSmXX2NbHGY8wGLfjIdVtkVkptmAUfXPNJPnFzY2SNI1aTZLUZFbaMhI95ABLybzrTG2BiIEw8sBNqs9n7OH9dwhelmmXHC1E8zLs6_ZviG2DRQ-6oy9g8CCqaaxKlD', 'width': 4000}]",ChIJcfChBbknQg0RIkpXkXt9WaU,1.0,3.8,ChIJcfChBbknQg0RIkpXkXt9WaU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",466.0,"Calle de Antonio de Leyva, 69, Madrid",40.38900599999999,-3.7160449,40.3903719802915,-3.714807219708497,40.38767401970851,-3.717505180291502,False,"97QM+JH Madrid, Spain",8CGR97QM+JH,
15,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Taberna de Domínguez,,ChIJv7w_ELknQg0RVKxZYd1j9kE,,3.4,ChIJv7w_ELknQg0RVKxZYd1j9kE,GOOGLE,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",10.0,"Calle de Antonio de Leyva, 69, Madrid",40.3888865,-3.716059100000001,40.3902480302915,-3.714832319708498,40.3875500697085,-3.717530280291502,False,"97QM+HH Madrid, Spain",8CGR97QM+HH,
16,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Taberna de Domínguez,,ChIJv7w_ELknQg0RVKxZYd1j9kE,,3.4,ChIJv7w_ELknQg0RVKxZYd1j9kE,GOOGLE,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",10.0,"Calle de Antonio de Leyva, 69, Madrid",40.3888865,-3.716059100000001,40.3902480302915,-3.714832319708498,40.3875500697085,-3.717530280291502,False,"97QM+HH Madrid, Spain",8CGR97QM+HH,
17,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,GEORGIE’S BAR & GRILL,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107023986983535640652"">GEORGIE’S BAR &amp; GRILL</a>'], 'photo_reference': 'AelY_Cuzbx_Cwa8JCHL9fjLQ7I1WPepOq70yUKz11sb2fKS16IcfpJLr4j3VQ_vG0UfeY7VAYHS-gLUUXzXPhAwC84rUHmSVA_sZVYajD0wwCrRsF3MvlKQ1aJitdagUhV14-cuyjVLmha4us65oqBcGbWfUh-l2xwRes9mGiVARxlMED2wW', 'width': 4032}]",ChIJWYjfGAAnQg0RypnaPpkROt4,,4.5,ChIJWYjfGAAnQg0RypnaPpkROt4,GOOGLE,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",46.0,"Calle de Antonio de Leyva, 53, Madrid",40.3904136,-3.715666599999999,40.3918147802915,-3.714364969708498,40.38911681970851,-3.717062930291502,True,"97RM+5P Madrid, Spain",8CGR97RM+5P,
18,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Taberna de Matilde,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115469765052894461743"">Armando González</a>'], 'photo_reference': 'AelY_CsR3AI0v-vjcW4W1N1m-Q1Y9Ysff-4SplWCGfTFDcaNDMeBvFZlsw7-X3DWoGGe0hm5wBJPg9UE8EbziKwes8hR2xoYa0jJz6EjM86tikQRDrhtSaw4irnHGW5dZm8rzRBy1taoaPTbNzuhWWkrD8WCU07iOufjwjvDZlAHyIMuOvwf', 'width': 4000}]",ChIJcfChBbknQg0RIkpXkXt9WaU,1.0,3.8,ChIJcfChBbknQg0RIkpXkXt9WaU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",466.0,"Calle de Antonio de Leyva, 69, Madrid",40.38900599999999,-3.7160449,40.3903719802915,-3.714807219708497,40.38767401970851,-3.717505180291502,False,"97QM+JH Madrid, Spain",8CGR97QM+JH,
19,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117737920041255544778"">JAC</a>'], 'photo_reference': 'AelY_Cs__fPTIjACnhDBrG4gH5UECdGWuJy4ccVfNjsfiqhVmDvyy2GvGNWcCyggkLLWPVHf6MTEhTT2z-CugTB2x0hQfmmzN5JCY07psBajxb4u-eyMDSAi7GDM8XniIP5zt2mZ92rMPX3gf73pwdAsvO2d-MTKUZS75KM4ftRDtysnYVCC', 'width': 4624}]",ChIJdWDoKLknQg0R8Dpc7XPP01I,,3.9,ChIJdWDoKLknQg0R8Dpc7XPP01I,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,"Calle de Alejandro Sánchez, 100A, Madrid",40.3892738,-3.7176076,40.3906490802915,-3.716246269708498,40.3879511197085,-3.718944230291502,False,"97QJ+PX Madrid, Spain",8CGR97QJ+PX,
20,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,El bar de abajo,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116119716185395089149"">el bar de abajo</a>'], 'photo_reference': 'AelY_CsC1ZRgi_0ApsEEyskgRTi__iTLAxvypAuL_-55udcsrhwgdUYTfsd1BbM7HnEDoNr4UxokTtW0BaubKCNbKYEtQeq11LcyuhVXW6tIZUWzmeCT_D7KWV5I5Q2oO4Q3keI2JmK5sWn3k27cdmri0Ca8D4JqfIcusQ2nMpVa0TgYmx5k', 'width': 3024}]",ChIJeV_BqVonQg0R8BGTDFz1erw,,4.6,ChIJeV_BqVonQg0R8BGTDFz1erw,GOOGLE,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",194.0,"Calle de Antonio de Leyva, 52, Madrid",40.3922482,-3.7155166,40.39358328029149,-3.714029819708497,40.3908853197085,-3.716727780291502,False,"97RM+VQ Madrid, Spain",8CGR97RM+VQ,
21,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Spyros Gyros House,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116411256197320921431"">YAS XXI MUSIC LIFE Official Channel</a>'], 'photo_reference': 'AelY_CsxAy7J7pI-XmaYcT4mA85nj8y68jdQBs8jFzDNzMcbSJFmWuGuFGCFWnaxyZMOQBhY8O10EGFEZhGNNRaP4Lq2r6t7KSg_sIVQbC2GZKDCnldWi1MyHyPBlIZjd2urCDrdM3jSyD2u12jHCo21puuP1LXIpDjzLmTuvnRtK9RWswCQ', 'width': 4000}]",ChIJe6kob38nQg0R-a6KKg6euPk,,4.8,ChIJe6kob38nQg0R-a6KKg6euPk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",164.0,"Paseo de Santa María de la Cabeza, 135, Madrid",40.3885168,-3.7132288,40.3899774802915,-3.712035669708498,40.3872795197085,-3.714733630291502,,"97QP+CP Madrid, Spain",8CGR97QP+CP,True
22,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taberna lual,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111390436952587816643"">miguelbgv</a>'], 'photo_reference': 'AelY_Cvz9xXJImdZaTq0BIMTMiSO5YZRD5-4vnons53tvudH1FHF1n7-P0dBQnqJ-1lr2wekHC8t7OxRzQf7xV43w2giOD-qaz2gm8xF6gGkstNNphJykBF3OlcuB-LUGJHool7RNed4fQ089f27v-iuf4K96QHUvjzNVbmLJtNoFe6Bma_s', 'width': 4160}]",ChIJ26vxkrcnQg0RzgiSAvpNqtI,1.0,3.8,ChIJ26vxkrcnQg0RzgiSAvpNqtI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",305.0,"Calle Inmaculada Concepción, 45, Madrid",40.39082439999999,-3.712307,40.3921304302915,-3.711008419708497,40.3894324697085,-3.713706380291502,False,"97RQ+83 Madrid, Spain",8CGR97RQ+83,
23,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Spyros Gyros House,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116411256197320921431"">YAS XXI MUSIC LIFE Official Channel</a>'], 'photo_reference': 'AelY_Cu635VGVlA2UdXsG81j2k0suMJzSyrAZLL1VmGqPf7JEWeIUb4S7iYY6BDZiH4gAgPgRy8yiEmFqw2ZTVf3x8O2VosgvKfnonAbpeOVZHn59EPAlNC8lsiPQJ4REZ8-KlG4YfRsqM_LKT0dRDii68N10UnHo7E3b9dbdvMZKLTh9lLI', 'width': 4000}]",ChIJe6kob38nQg0R-a6KKg6euPk,,4.8,ChIJe6kob38nQg0R-a6KKg6euPk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",164.0,"Paseo de Santa María de la Cabeza, 135, Madrid",40.3885168,-3.7132288,40.3899774802915,-3.712035669708498,40.3872795197085,-3.714733630291502,,"97QP+CP Madrid, Spain",8CGR97QP+CP,True
24,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Bar de Ana,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106580891375081095226"">Bar de Ana</a>'], 'photo_reference': 'AelY_CvX7F2VwqcJr-5oN1hfs5sXx4SH9SYuxOGPGxSsT0MWVjkniZBaik-v6M0_WRpOL6ijHzpjGf-p1QwHLHNQA2xdABsSmpy2p4MGwgs-lZx_64C2-Oh8jzGs3vixLC3-kVeQ55rIVnB_sRbKxM99tCQwooKKBZslqYg3SwwbcXBG2o9n', 'width': 4032}]",ChIJmaSqfisnQg0RTRien0c1L-M,,5.0,ChIJmaSqfisnQg0RTRien0c1L-M,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'bar', 'point_of_interest', 'establishment']",15.0,"Paseo de Santa María de la Cabeza, 135, Madrid",40.38849069999999,-3.7132524,40.3899530302915,-3.712061569708497,40.3872550697085,-3.714759530291501,False,"97QP+9M Madrid, Spain",8CGR97QP+9M,
