,business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,price_level,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed
10,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,"ALOHA - Poké, ensaladas & more","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100652716851026965843"">Jesus Ramos</a>'], 'photo_reference': 'AelY_CtNQBQdKtGZZ4nXJ121-I4RXmVAp1azsl4Jl_I_BTrWn45MU7G-Ff3dgFxp1ySgho8QCC440NofdoSXaRViJuJP1GhRVWnGVbIAfd9xtXpocmO-w0o0o9_kVFYmtoI0D6jnuz-BKfV8Y9C4YdKg58uCqsqHFDpReEqgAJX3fAC8Bxmh', 'width': 4032}]",ChIJ4xQNaYQnQg0RwAORMGY4p_Q,1.0,4.1,ChIJ4xQNaYQnQg0RwAORMGY4p_Q,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",442.0,"Calle de Embajadores, 197, Madrid",40.3885279,-3.691172899999999,40.3899299302915,-3.689871519708497,40.3872319697085,-3.692569480291502,False,"98Q5+CG Madrid, Spain",8CGR98Q5+CG,
11,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Los Castaños,"[{'height': 698, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100051288217774937560"">Los Castaños</a>'], 'photo_reference': 'AelY_Cvi4SYMStVjVN32ezjZyIW8m9OGELqmfEiNIh81o64ERS_ZI0VzpnKxppKMj3Lab9m_RfELDVbsc-D7u8pOStoj9IqE3ZFZtF5rQMLeWoM8czuKrSK58FZ-RxiLKB8xLGSQNsVZzeJqk2S5U4KAyBSsW9DCauxTnwRW0n0Td2e_nljG', 'width': 1024}]",ChIJRTbHr0gmQg0R6fzLL0syVO0,1.0,4.3,ChIJRTbHr0gmQg0R6fzLL0syVO0,GOOGLE,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1628.0,"Calle del Teniente Coronel Noreña, 26, Madrid",40.3883192,-3.693309599999999,40.3896387302915,-3.691890669708497,40.3869407697085,-3.694588630291502,False,"98Q4+8M Madrid, Spain",8CGR98Q4+8M,
12,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,BAR LA BRONCE,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104714208532597188170"">BAR LA BRONCE</a>'], 'photo_reference': 'AelY_CtYf8-9vjn-qpDcKy3WTG9sTKsYgEYVwXxKhbgGAoWJzjuFl2t_ESn-UwENQNT9QawucAks7a36MU8YrpamHwfqh-kKAjNV722Me4ECRPCouJx7tbaQDQQneeIqMDyPqEzh5VTOSrWNqw1dj9BDcE4JnoN7UxpH-XZDBaZKV6Cu7Tys', 'width': 1024}]",ChIJh2rUm0YmQg0RNDgnVpuPmMk,1.0,4.0,ChIJh2rUm0YmQg0RNDgnVpuPmMk,GOOGLE,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']",206.0,"Calle del Bronce, 35, Madrid",40.3882323,-3.689354,40.3896344802915,-3.688119569708498,40.38693651970851,-3.690817530291502,False,"98Q6+77 Madrid, Spain",8CGR98Q6+77,
13,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Parrilla de Heras,"[{'height': 744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115283732375213336144"">La Parrilla de Heras</a>'], 'photo_reference': 'AelY_CslZAvZ626sqnYhF6WMxHzK3uZurhCZnXPJ7iWWGyVpcbRwlUSUx53OClLYoq0gaKgXwtaltpnwySRnwoXO-zhOs29EhzX8vsLoOHXDabsFY3_FVfYJWBtAgZp0SLUFrV_p32kiZKtfKCJfiWwY78TiHEolVqRgKdFYBic3Osm5w0Pv', 'width': 744}]",ChIJH-2z3CcnQg0RLuHTN-G1hgk,1.0,4.4,ChIJH-2z3CcnQg0RLuHTN-G1hgk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",136.0,"Calle del Bronce, 39, Madrid",40.387955,-3.6898285,40.38925208029151,-3.688611919708497,40.38655411970851,-3.691309880291501,False,"98Q6+53 Madrid, Spain",8CGR98Q6+53,
14,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,¡Va de Arroz! Gourmet Experience,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106349353223807086549"">Andres Botero</a>'], 'photo_reference': 'AelY_CuMN3W4gcvm89Zl1MDJi6hIKlmHYWsNf64CcLjRJv3waQeqrbmqH9ZO0g-O4IOWSIuBTY59khRvISxvpfxII2fXtJ-57iIcers6H1cbVFli3Y2TZHtdA6w7ewSBgOUvowrlRL6DXiwsz0xpL740WMcwntEHqNAD2C7PwBuVHPZcG1PJ', 'width': 3024}]",ChIJJ_7uw-8nQg0Rad6gU9et0Bk,,4.5,ChIJJ_7uw-8nQg0Rad6gU9et0Bk,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",59.0,"Calle de Puerto Serrano, 28, Madrid",40.3861837,-3.686674299999999,40.3876398802915,-3.685447169708497,40.38494191970851,-3.688145130291501,False,"98P7+F8 Madrid, Spain",8CGR98P7+F8,
15,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Cantina de Sputnik Legazpi - Restaurante saludable Madrid,"[{'height': 599, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105232744832664736784"">La Cantina de Sputnik Legazpi - Restaurante saludable Madrid</a>'], 'photo_reference': 'AelY_CvH4fCJKUFBelYZNsC8160C_-osvArMI-Ivh5672CZ-JDJcgMpVUewU1Tb2d51sUk-yz8WUSG5LPVgXT8zlyvhqgxc8B9FaWILhzYLgC6ghbjcBoINaalAnhArjc4XTGE5f5Y1wthc9EzsGlJDxn0-3OKmhauM1A46wsxhNXWWj_TV7', 'width': 900}]",ChIJrVvxSWMnQg0RfvxL2R2a0cc,,4.6,ChIJrVvxSWMnQg0RfvxL2R2a0cc,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'bar', 'point_of_interest', 'establishment']",65.0,"Calle del Hierro, 33, Madrid",40.38879499999999,-3.6893497,40.3902547302915,-3.688105869708498,40.3875567697085,-3.690803830291502,False,"98Q6+G7 Madrid, Spain",8CGR98Q6+G7,
16,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,¡Va de Arroz! Gourmet Experience,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106349353223807086549"">Andres Botero</a>'], 'photo_reference': 'AelY_Cuzl2GYlL4KpBh3Sn0w2H2X9fKObBb7XWzGgB-XOpdAS9p-za-HBgjFy4uJlFtW_Y71NlBYIsXUTzM9ydCiQHiBZNkG6jec1C6O_kMG9Bflt8zGaPddb-F4WIWKelgtb_GgfiwLTrFXSJbnKHKh2oZRfc31OvQqV4gSgKu5ZdiEkuvj', 'width': 3024}]",ChIJJ_7uw-8nQg0Rad6gU9et0Bk,,4.5,ChIJJ_7uw-8nQg0Rad6gU9et0Bk,GOOGLE,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",59.0,"Calle de Puerto Serrano, 28, Madrid",40.3861837,-3.686674299999999,40.3876398802915,-3.685447169708497,40.38494191970851,-3.688145130291501,False,"98P7+F8 Madrid, Spain",8CGR98P7+F8,
17,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Asador La Estación De Los Porches,"[{'height': 533, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113902534833046548412"">Restaurante Asador La Estación De Los Porches</a>'], 'photo_reference': 'AelY_Csg663VBbgdq8gPc8fsJxEiFJ9KMfF1lL9gANqVh40eB2nnQIzocSQQMvgr560E9fpBmug5xmcOeu_fEtUKaLkI1EZLseQToI4eQ2q-ehxdNt9MhY9lggsyEcjA0PEIIxS1Mif_7UtGoAw3sMW1KPi8jXRJLcB1ZXEiZc3eOEUjZ4Pi', 'width': 948}]",ChIJmYU0PW4mQg0RRuIe6BgKQok,3.0,3.9,ChIJmYU0PW4mQg0RRuIe6BgKQok,GOOGLE,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",1277.0,"Calle de Timoteo Pérez Rubio, 2, Madrid",40.38764629999999,-3.6725045,40.3889497802915,-3.671087369708498,40.3862518197085,-3.673785330291502,False,"98QG+3X Madrid, Spain",8CGR98QG+3X,
18,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tablao Flamenco Los Porches,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108555828152546524326"">Tablao Flamenco Los Porches</a>'], 'photo_reference': 'AelY_Cs1tjdB_GWttRw9j_wX-Nbv1robenGpCCFnyOvrGPsZejPp4tCP0T8c1Dq6QmGumf-_KbBSZpREXIh-RDBIy2LwzIptwcfs7QlI3IUlxgnSk_gMkjMsK4As8m24gxdFAt17eLZ6ycoPRvhMB4e6rJuuc6JBOJGIk1BoCYGkvLq6b6Zj', 'width': 4032}]",ChIJWZC0XUInQg0Rpag4jgI0O00,2.0,4.7,ChIJWZC0XUInQg0Rpag4jgI0O00,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1186.0,"Calle de Timoteo Pérez Rubio, 2, Madrid",40.3876271,-3.6724558,40.38894398029149,-3.671058719708497,40.38624601970849,-3.673756680291502,False,"98QH+32 Madrid, Spain",8CGR98QH+32,
19,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Casa Doli,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102621586485541726709"">Casa Doli</a>'], 'photo_reference': 'AelY_CvICKrDwX9Pclm7BFQiwDCOjefeZzJyPSp_8syVXPDLP7aJmHieTdFXOnjCrpc4OmvgTC6fc6Nz90u87o6VNEAU24mS4g9Lyrneztmwege1QMZXXD6vd8emiMQSYkvMUwCmlfl-qphm1LCMlUFJrBI9XmJM1DQBajcMX-FhIGxTd4J0', 'width': 1600}]",ChIJ44zLJHEmQg0R6CY-BydUVQM,2.0,4.5,ChIJ44zLJHEmQg0R6CY-BydUVQM,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",914.0,"Avenida de San Diego, 96, Madrid",40.3866492,-3.6682223,40.38802853029151,-3.666819019708498,40.38533056970851,-3.669516980291502,False,"98PJ+MP Madrid, Spain",8CGR98PJ+MP,
20,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Asia He,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113150539411510545578"">Jennifer Vinuesa</a>'], 'photo_reference': 'AelY_CslNKf94rNVfg0j9Z3GxKUmgE1bsig0ttwRmiOm2EaX9iw9t3hTNeLwdhK_0rLQSzkhZa5Yfceujj9iaV8ZBPK0SmWf6iI-lJfNPl5VZR7l7D76nPPLOju74y1Aav8OS6VkMIIV3cbmsCec76egZP2j0T171LAcKWTClpneyI1gMTAJ', 'width': 3024}]",ChIJXYbteHEmQg0RI-jxfqbWvwQ,,3.8,ChIJXYbteHEmQg0RI-jxfqbWvwQ,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",20.0,"Avenida de San Diego, 72, Madrid",40.3880413,-3.6698451,40.3894208302915,-3.668459019708497,40.3867228697085,-3.671156980291502,False,"98QJ+63 Madrid, Spain",8CGR98QJ+63,
21,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Telepizza Entrevías - Comida a domicilio,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102337425759237351847"">Telepizza Entrevías - Comida a domicilio</a>'], 'photo_reference': 'AelY_CupRUPW5hfM2CeVK29V7d3iwBqrgPNjOYvQXqJ_ZZbz6abGpPGhRHtMHNdLLLmAxAEFRI5FXQ_n8lgHpCMSxfK_msVDFZ2_c7Za7EG31l7QJR-jjkqBIGfwiFDBuQXhwbUVVV0rLC-RVNjE2QILUPLH8ML9TVQ-LPbTC_xSwan2NRFy', 'width': 2400}]",ChIJ_QHlN3AmQg0RWL0gpOYUYsQ,1.0,3.3,ChIJ_QHlN3AmQg0RWL0gpOYUYsQ,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",632.0,"Calle Sierra de Albarracín, 14, Madrid",40.3850521,-3.6709426,40.38642803029149,-3.669583819708498,40.38373006970849,-3.672281780291502,False,"98PH+2J Madrid, Spain",8CGR98PH+2J,
22,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Asador La Estación De Los Porches,"[{'height': 533, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113902534833046548412"">Restaurante Asador La Estación De Los Porches</a>'], 'photo_reference': 'AelY_CucZ-vU4I0l6fjwIoiaTIANjvvYAvZis3wbqaxonXa6a_5hVoPilMAibrMrv6NnP-iLUZEhIpguqMc_25N9H3kaPoW1S0N4NzcLecr5YZ-C-lwGEH7qWKXtxz-Z6QrrKDBHJ_y4q-1JC7R7wKWMbhy38fh2JRqks0bfw6WiM6gDTP9p', 'width': 948}]",ChIJmYU0PW4mQg0RRuIe6BgKQok,3.0,3.9,ChIJmYU0PW4mQg0RRuIe6BgKQok,GOOGLE,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",1277.0,"Calle de Timoteo Pérez Rubio, 2, Madrid",40.38764629999999,-3.6725045,40.3889497802915,-3.671087369708498,40.3862518197085,-3.673785330291502,False,"98QG+3X Madrid, Spain",8CGR98QG+3X,
