,business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,price_level,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed
10,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pisco 41 Restaurante Peruano,"[{'height': 676, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114139432488530182574"">Pisco 41 Restaurante Peruano</a>'], 'photo_reference': 'AelY_Cs8yIiak0psmpnGa6eYLd0HFA9h0Wpisvb3DX-mVH_4vXjstx0kO4yI-x3asmUE8Q1ZU2it_IEx1zfnYcYx3J40IRnoTpZn0o913H439UUR0ZOZu0Y_uoy476yQ-CXZOEkHwYc0IcLBzP1-Kci-ri0IDFQDgsrHSOQ7dgxGKawSefh7', 'width': 1200}]",ChIJD4AywXkoQg0RDA1f0ThP3mA,2.0,4.2,ChIJD4AywXkoQg0RDA1f0ThP3mA,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",1037.0,"Calle de San Nicolás, 8, Madrid",40.4160105,-3.7117367,40.4173990802915,-3.710186319708498,40.41470111970851,-3.712884280291502,False,"C78Q+C8 Madrid, Spain",8CGRC78Q+C8,
11,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Retrogusto Bar - Ristorante,"[{'height': 2848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102671666988774756198"">Retrogusto Bar - Ristorante</a>'], 'photo_reference': 'AelY_CsoO-taC-khPxv8Xswx7ZnskjMF6F1DOVa9Plebz9tJVNW2Zob3rk_DvK06lf34IIAaAszm_aCfxUSPLA7xziWQ97kqBVkMdh0HjyCes-dezPzpuuLFEs0OA8rTnPtgZvwZa1E63DERVS-6JuxY6wZDSOzOP5_BYPyvAe78EJZOCr6a', 'width': 4272}]",ChIJm4AIuXkoQg0R1oWSGQX69-Y,1.0,4.4,ChIJm4AIuXkoQg0R1oWSGQX69-Y,GOOGLE,"['restaurant', 'cafe', 'point_of_interest', 'food', 'store', 'establishment']",549.0,"Plaza del Biombo, Madrid",40.41614,-3.711279999999999,40.41747798029149,-3.709887769708497,40.41478001970849,-3.712585730291501,False,"C78Q+FF Madrid, Spain",8CGRC78Q+FF,
12,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Boda Novias,,ChIJq6qqanooQg0RaOc9Y1k4PuY,,,ChIJq6qqanooQg0RaOc9Y1k4PuY,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",,"Web de anuncios Gratuitos en España, Flores, Fotografo, Coches, Vestidos de Novia. Bodas, Madrid",40.4189645,-3.7117806,40.4203134802915,-3.710431619708498,40.4176155197085,-3.713129580291502,,,,
13,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,100 Montaditos,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117041628068540873064"">Rosa María Frías</a>'], 'photo_reference': 'AelY_CsM5aISMWvoBzu82QKd3Q95Y9HOMXXul_vV4iD4ItLqqd74jt-dIDi1mPjDxcsrh9dY6Q4-VC8r2qS55L0l8-S0MTQZ4aOeeGxbBGRYMdFfqPAVEi8Sol-5wEUHLdo71aRekWrssWU0P0G9Vi7LWei9z5ggQgU3vELJ6DC9WQ09wVGx', 'width': 3472}]",ChIJeV_eM3ooQg0RdauSZ1vyaXY,1.0,3.9,ChIJeV_eM3ooQg0RdauSZ1vyaXY,GOOGLE,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",3112.0,"Calle de Felipe V, 4, Madrid",40.4186384,-3.71081,40.4199600802915,-3.709180569708498,40.4172621197085,-3.711878530291503,False,"C79Q+FM Madrid, Spain",8CGRC79Q+FM,
14,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Santa Eulalia,"[{'height': 1551, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104254218395108500799"">Santa Eulalia Patisserie</a>'], 'photo_reference': 'AelY_Ct-FzUnnjpTwkrFny-lzbLQNN3GHJn9fdiHc7dR-7wf9giiqfRll-9Njo9zzyit_3j0fR5xrayHw7pUzcLpwakE7MhSth-vQF-ldw38csoSkNbBLrFVlyOnBabzHUgxQQGeFmMEgQyl8c85rfb_QtRySSO3ShH1TM8zpAOSS8HufJEo', 'width': 1236}]",ChIJe-9kb3koQg0R3NbHCR8Y6V8,2.0,4.4,ChIJe-9kb3koQg0R3NbHCR8Y6V8,GOOGLE,"['bakery', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",2062.0,"Calle del Espejo, 12, Madrid",40.4171998,-3.7096734,40.4185239802915,-3.708360769708498,40.4158260197085,-3.711058730291503,False,"C78R+V4 Madrid, Spain",8CGRC78R+V4,
15,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Can Punyetes,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110901151079463777920"">Julio ICARAN</a>'], 'photo_reference': 'AelY_CvW7QkXwuw0BLtaNm5GYoN2BiKYfxl9zokNIfU4l55L0vsvJ3F6DARXT-4TY3RSr6Hn-nXKwjbPG5tUKAMhbMfLjCxrHS14BBTC4029FPQ3Sadej0Hq-7vBTyO_VgH5eT_KyIELvVh3bN5As2AphvZUPfEzHLn4-_P7Ql9UF70zoRzO', 'width': 4080}]",ChIJV49HqHkoQg0RcPY9GEEugPM,2.0,4.2,ChIJV49HqHkoQg0RcPY9GEEugPM,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",1212.0,"Calle de los Señores de Luzón, 5, Madrid",40.415965,-3.710704999999999,40.4173207802915,-3.709311219708497,40.41462281970851,-3.712009180291502,False,"C78Q+9P Madrid, Spain",8CGRC78Q+9P,
16,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Casa Ciriaco,"[{'height': 3018, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117944807034859591214"">Casa Ciriaco</a>'], 'photo_reference': 'AelY_Cv3DxV3qctdXA-bSa90qGLP8Of-pb4-n3SM7WOtYqwuioJrncRfhd77Xvqy1bI8r-DabzvuYvHXWJgXcMu1YXWPKZxShy7EPDddnBRXRRdlEakkFsNFbImriZT2vQFRhzBuL_D3xKxBxynU6Ud8sfjKTXyE1wrPJNd_eYv6xjIKCxBc', 'width': 3018}]",ChIJhVC8zXkoQg0Rtkq8zvLwo64,2.0,4.1,ChIJhVC8zXkoQg0Rtkq8zvLwo64,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",2471.0,"Calle Mayor, 84, Madrid",40.41528649999999,-3.712315699999999,40.41663768029149,-3.710903719708497,40.41393971970849,-3.713601680291502,False,"C78Q+43 Madrid, Spain",8CGRC78Q+43,
17,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bistrot Pizzería CAFE DEL REAL,"[{'height': 2049, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106754159684644171196"">Bistrot Pizzería CAFE DEL REAL</a>'], 'photo_reference': 'AelY_CtlprvH5UuOylnox30MVjljCZ4uTpVaUJ8O_8sv6dGLKXgxQPjMWHU3oc3-QeiPyED8H4dtc-_wtxaSrfAJ12K9wVw7TZEsSzQIoI9pwoMgoQoFGZDgbcHpPNZU4VuY3GLBfi4NGGsUbUxjsOtM9Jwbx0N0OTpNot_Te_otNFR1vIc', 'width': 3073}]",ChIJ2fXR2HsoQg0RdBVqy0Ydpfs,,3.8,ChIJ2fXR2HsoQg0RdBVqy0Ydpfs,GOOGLE,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",1219.0,"Plaza de Isabel II, 2, Madrid",40.4178131,-3.7095893,40.4191979302915,-3.708235769708498,40.4164999697085,-3.710933730291502,False,"C79R+45 Madrid, Spain",8CGRC79R+45,
18,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Botilleria Coffee East,"[{'height': 1439, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111566063331670551074"">La Botillería - Restaurante Plaza de Oriente Madrid</a>'], 'photo_reference': 'AelY_Cud2fW_MdY21N90Ec-oyYprVRJwHMBLzT93Ag3dMHtLiPVtctpor58EWlgBLcgSZlnk-oAiAdT284dxBn7if5xFZe64mgT-ZFCXg4caPcYRlJ5HS2p7wOCTHoNYTXofnmc5VjainooXRFOikhI74ZEBGvFWEKVihWNoCXFSbA_UEYuy', 'width': 1080}]",ChIJQeEEJnooQg0RADbGO9ZGIdE,1.0,3.8,ChIJQeEEJnooQg0RADbGO9ZGIdE,GOOGLE,"['cafe', 'bar', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",1360.0,"Plaza de Oriente, 4, Madrid",40.41788810000001,-3.7111636,40.4192693302915,-3.709457619708498,40.4165713697085,-3.712155580291502,False,"C79Q+5G Madrid, Spain",8CGRC79Q+5G,
19,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Café de Los Austrias,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112539007159220909276"">Manuel Carbonero</a>'], 'photo_reference': 'AelY_CsR76oYLh5gVMuQZOEVTVUhafI3CRftTCdrxy4VhnHmcI_EVRpS0lc56UUsvBDoDnt2CwMPnclmTjAIMNU1o5RCdxUZPHMX6gRWtIlHnmFK9iCawQNDwHOlFsbwAxdNQsONFN461a-lc8KV4T_iuafagI7Gyl_BWsa97s5hzdTzLnog', 'width': 3648}]",ChIJDTkjjnkoQg0RtzxWyaYgeF4,2.0,3.8,ChIJDTkjjnkoQg0RtzxWyaYgeF4,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",1603.0,"Plaza de Ramales, 3, Madrid",40.4171807,-3.711370500000001,40.4185504802915,-3.710066219708497,40.4158525197085,-3.712764180291502,False,"C78Q+VF Madrid, Spain",8CGRC78Q+VF,
20,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Casa Nicasio,"[{'height': 2345, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100743972365054446485"">Casa Nicasio</a>'], 'photo_reference': 'AelY_CukYXLPU35Q5JO4uM7AxemJL2ATf8uGomoy6zS5fRw7gotcoe-PgaQgdJrIa_AP_S5Ng0cObzEQ0xJ9Vt90rXVUi8PMEH8YaAkUzky4nSBrWADLUokE5yUVxfhdtHb1K4zLQZPeFKcjSnY4bgPAlP5dloHNUX6B8XeKgufo7eBshDu8', 'width': 3517}]",ChIJuURC1XsoQg0RFdobYwe2Nyk,2.0,4.0,ChIJuURC1XsoQg0RFdobYwe2Nyk,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",1532.0,"Calle de la Unión, 10, Madrid",40.4177145,-3.7104794,40.4190814302915,-3.709166519708498,40.4163834697085,-3.711864480291502,False,"C79Q+3R Madrid, Spain",8CGRC79Q+3R,
21,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Refra Restaurant,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108690211542425619754"">Refra</a>'], 'photo_reference': 'AelY_CtDY39oBZiyXeQlUVY_PeTYYV88Y0ACSkJrrRyMeL0GOEa2rXuh4Z0HEMAmO-Gs0CeNweNdcZmJf12yXvvMc3Zlz0w8WIEk3LnbQ_YzJCTHo4Vw85wWrOaKBGnEv3um0-NWoTovxL96AcwoxNU5A-CCXU6HRHd5DvDAkCotzt2fklGw', 'width': 3264}]",ChIJDYEvEnkoQg0RJVUZiGldN-4,1.0,4.2,ChIJDYEvEnkoQg0RJVUZiGldN-4,GOOGLE,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",885.0,"Calle de Santiago, 4, Madrid",40.4162648,-3.709761,40.41759363029151,-3.708424869708498,40.41489566970851,-3.711122830291502,False,"C78R+G3 Madrid, Spain",8CGRC78R+G3,
22,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Taberneros,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107117801435690846860"">Taberneros</a>'], 'photo_reference': 'AelY_CtUin7QMBXFGORSCtITsaAWWMOoQswZgdQ9ChGvKDvgOJk9WH4MJovQxGu9RagQkklml-a8uDnO6_m5O3vOdAaEuQ4XLmszA8ytHgN5NOEC0CLV6aeEGJvSH6qF5lQSjc-Wd1APtJlej7enb7bEjryA8z6Hg6daqiTTAjZ_3iTZ8zoM', 'width': 3504}]",ChIJKf_5n3koQg0RojvKy5eseWQ,2.0,4.1,ChIJKf_5n3koQg0RojvKy5eseWQ,GOOGLE,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",452.0,"Calle de Santiago, 9, Madrid",40.41639419999999,-3.710553299999999,40.41776473029149,-3.709152369708498,40.4150667697085,-3.711850330291503,False,"C78Q+HQ Madrid, Spain",8CGRC78Q+HQ,
23,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,CERRADO Colby Urban Opera,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109191621926672575637"">Jose Antonio Morales</a>'], 'photo_reference': 'AelY_Ct1lcObe2U0kQ0Kj8sG3WDZJY29ATRyIlUgXuoYDs7XdQrX45jP0-dVU3Z871Qq43f5oFHIoFwrBNklopgENvYV26A7keaiSLkDOI1a0QjH348Kj_4UqpylFaFlPeA5LpWJGcX0gqmWoJ6Zeay6d3_J7074OJJV9l4uLPqWEu5HPO3W', 'width': 547}]",ChIJlWrViHkoQg0RJ4gzCbRCiOs,,5.0,ChIJlWrViHkoQg0RJ4gzCbRCiOs,GOOGLE,"['bakery', 'cafe', 'bar', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",1.0,"Calle de Vergara, 12, Madrid",40.4174039,-3.711318,40.4187350302915,-3.709950819708498,40.4160370697085,-3.712648780291503,False,"C78Q+XF Madrid, Spain",8CGRC78Q+XF,
